,artist_name,track_name,release_date,genre,lyrics,len
61475,"harry connick, jr.",the way you look tonight,2009,jazz,someday awfully world cold feel glow think look tonight lovely smile warm cheek soft look tonight word tenderness grow tear fear apart laugh wrinkle nose touch foolish heart lovely change breathless charm arrange cause look tonight word tenderness grow tear fear apart laugh wrinkle nose cause touch foolish heart lovely change breathless charm arrange cause look tonight,57
61477,gramatik,lonely & cold,2009,jazz,world lonely cold lonely cold world lonely cold lonely cold world lonely cold lonely cold guess home,17
61478,nekta,listen,2009,jazz,turn step fashion certain okay fault happen know want bogged business bring halt fault business come listen listen word content important listen come listen listen word content important listen come listen listen word content important listen come listen listen word content important listen,43
61480,parov stelar,the mojo radio gang,2009,jazz,date fall gather forward date fall date date fall gather forward date fall date,14
61486,gramatik,smooth while raw,2009,jazz,hand save fall feet ache bone look misfortune history await tire controversies long sweet release place welcome greener grass bluer free sudden grief clench fists grit teeth feel freedom breathe nature calm relief come life right eye wander ideals reflect know fall focus progression lay wall plant seed lead erosion wall lead erosion wander ideals reflect know fall look purpose horizon bear beauty know atheist terse solemnity bruise hand save fall feet ache bone come life feel dead inside plant seed lead erosion wall plant seed lead erosion look misfortune history await tire controversies long sweet release place welcome greener grass bluer free sudden grief clench fists grit teeth feel freedom breathe nature calm relief,115
61487,diana krall,walk on by,2009,jazz,walk ddown street start time meet walk walk believe tear grieve private cause time break walk lose break blue walk walk foolish pride leave hide tear sadness give say goodbye walk walk street start time meet walk walk believe tear grieve private cause break walk lose break blue walk walk foolish pride leave hide tear sadness give nyou say goodbye walk walk,62
61493,benny berigan,snake charmer,2009,jazz,hollow eye tie walk light moonhey shiny boot string flute rise like crazy balloonclose door loose come snake charmer haunt youso mystery plan tell world beware carehe hypnotize tell lie hide stairsclose door come snake charmer snake charmer outhey face place live hole groundold sparkle eye cry step ahead houndsclose door come shadow snake charmer snake charmer listen yeahhey hollow eye tie shiny boot play string flutesmystery plan face place snake charmer harm yeroh sparkle eye tie shiny boot close door loose snake charmer mystery plan tell world beware care hypnotize,91
61497,boney james,send one your love,2009,jazz,send dozen roses sure know heart hold feel need reason straight heart hear days romance people fall fashion wait slip away hide need fulfill heart desire passion send dozen roses sure know heart hold feel need reason straight heart know people hearts beat unreal happen believe stories blind believe miracles send hold feel need reason come heart whoa whoa heart whoa whoa heart whoa whoa send send,67
61503,renee olstead,when i fall in love (feat. chris botti),2009,jazz,come wave till know fade away weigh dark matter inside leave freeze leave freeze time everglow know beauty open shadow everglow know worlds darkness fall landslide feel like time felt catch inside field line pull land mine inside black hole eye gaze draw leave freeze leave freeze time everglow know beauty open shadow everglow know worlds darkness everglow know beauty open shadow everglow know worlds darkness come ghost pain come ghost pain come ghost pain come ghost pain,78
61505,gramatik,hit that jive,2009,jazz,jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand jive pocket till time time wait time shake hand jive pocket till go downtown time shake hand,161
61506,blockhead,the music scene,2009,jazz,music scene cause dont want clown joint,7
61507,jamie cullum,what a difference a day made,2009,jazz,difference twentyfour little hours buy flower rain yesterday blue dear today dear lonely nights dear say difference rainbow sky moment thrill kiss heaven romance menu difference difference yesterday blue dear today dear lonely nights dear say difference make rainbow sky moment thrill kiss heaven romance menu difference difference,48
